0.98209,-0.010869,-0.18116,-0.050705
0.98131,-0.015206,-0.18442,-0.05285
0.98123,-0.01398,-0.18509,-0.052353
0.98113,-0.013476,-0.18545,-0.052967
0.98113,-0.012875,-0.18551,-0.053009
0.98087,-0.015502,-0.18591,-0.055606
0.98094,-0.01619,-0.18528,-0.056226
0.98079,-0.018331,-0.18529,-0.058207
0.98041,-0.0243,-0.18477,-0.063679
0.98127,-0.021108,-0.182,-0.059466
0.98186,-0.021385,-0.17822,-0.061085
0.98216,-0.021465,-0.17674,-0.060482
0.98298,-0.022895,-0.17256,-0.058664
0.98304,-0.027918,-0.16922,-0.064891
0.98345,-0.028399,-0.16764,-0.062566
0.98466,-0.029147,-0.16038,-0.062212
0.98491,-0.032173,-0.15817,-0.062431
0.98595,-0.035717,-0.15162,-0.060278
0.986,-0.044883,-0.14634,-0.066121
0.98744,-0.04255,-0.1382,-0.063605
0.98749,-0.051483,-0.13392,-0.065467
0.99015,-0.027962,-0.12849,-0.047977
0.98887,-0.057506,-0.12345,-0.059864
0.98912,-0.063354,-0.11748,-0.061782
0.98804,-0.083506,-0.11049,-0.067862
0.98905,-0.082412,-0.10376,-0.064957
0.98982,-0.086253,-0.095035,-0.061484
0.98967,-0.094339,-0.087954,-0.062535
0.99085,-0.089993,-0.081882,-0.05841
0.99015,-0.10264,-0.073178,-0.060915
0.98993,-0.10909,-0.066541,-0.060952
0.99112,-0.10634,-0.056424,-0.056541
0.99196,-0.10364,-0.048237,-0.054235
0.99151,-0.11075,-0.039687,-0.055374
0.99179,-0.11101,-0.032913,-0.054299
0.99156,-0.11478,-0.025659,-0.054618
0.99236,-0.11059,-0.01669,-0.052169
0.99195,-0.11389,-0.011484,-0.054199
0.96327,-0.25109,-0.015484,-0.09396
0.96227,-0.25528,-0.0117,-0.093398
0.96175,-0.25661,-0.0041632,-0.095758
0.95728,-0.27141,-0.001827,-0.099722
0.94983,-0.29367,0.0025199,-0.10758
0.9464,-0.30355,0.0048643,-0.11027
0.94146,-0.31715,0.0070492,-0.11414
0.9373,-0.32804,0.010159,-0.11728
0.93413,-0.33561,0.011006,-0.12104
0.9285,-0.34949,0.012295,-0.12487
0.92865,-0.35053,0.011947,-0.1208
0.91979,-0.37017,0.015164,-0.12933
0.91835,-0.37394,0.015869,-0.12866
0.91922,-0.37303,0.014031,-0.12525
0.91543,-0.38051,0.017401,-0.12998
0.91493,-0.38164,0.018374,-0.13007
0.91416,-0.38315,0.018303,-0.13102
0.9157,-0.38014,0.018076,-0.1291
0.91334,-0.38526,0.017692,-0.13066
0.91342,-0.38391,0.020289,-0.13368
0.91503,-0.38042,0.01941,-0.13277
0.91643,-0.37703,0.018388,-0.13292
0.91608,-0.3781,0.015181,-0.13268
0.91598,-0.37728,0.015175,-0.13567
0.91792,-0.37265,0.013326,-0.13558
0.91715,-0.37401,0.010635,-0.13726
0.91892,-0.36971,0.0085948,-0.13724
0.92287,-0.36029,0.0067809,-0.13589
0.92508,-0.3543,0.004906,-0.13667
0.92644,-0.35105,0.0011079,-0.13593
0.93187,-0.33713,-0.0019724,-0.134
0.93512,-0.32805,-0.0041687,-0.13384
0.93704,-0.3228,-0.0076703,-0.13304
0.94029,-0.31306,-0.013321,-0.13293
0.9447,-0.30113,-0.015927,-0.12888
0.95476,-0.27028,-0.020352,-0.12234
0.95866,-0.25587,-0.024614,-0.12207
0.96222,-0.24331,-0.031273,-0.11812
0.96578,-0.22933,-0.03581,-0.11571
0.96209,-0.24111,-0.046223,-0.11879
0.95937,-0.24877,-0.052382,-0.12239
0.96497,-0.22777,-0.05992,-0.11557
0.96491,-0.22608,-0.065896,-0.11618
0.96346,-0.2296,-0.072524,-0.1173
0.96761,-0.21147,-0.07909,-0.11295
0.96777,-0.20911,-0.085288,-0.11145
0.96996,-0.19713,-0.09175,-0.10911
0.97135,-0.18875,-0.096254,-0.10767
0.97356,-0.17514,-0.10367,-0.10375
0.98435,-0.11599,-0.10433,-0.08192
0.98526,-0.10625,-0.10907,-0.077984
0.98647,-0.089978,-0.11535,-0.074021
0.98538,-0.091884,-0.12126,-0.07672
0.98482,-0.087954,-0.12709,-0.079039
0.98325,-0.094062,-0.13075,-0.085296
0.98698,-0.05365,-0.13502,-0.068985
0.98616,-0.053033,-0.14028,-0.070753
0.9858,-0.050315,-0.14398,-0.07031
0.97405,-0.12586,-0.15471,-0.10704
0.97179,-0.13446,-0.15716,-0.11333
0.97223,-0.12488,-0.16367,-0.11132
0.97045,-0.12919,-0.16868,-0.11438
0.96719,-0.13949,-0.17534,-0.11973
0.96544,-0.14231,-0.18117,-0.12187
0.96439,-0.14447,-0.18376,-0.12375
0.96094,-0.15177,-0.19202,-0.12919
0.96274,-0.14094,-0.19384,-0.12527
0.96013,-0.14687,-0.1999,-0.12891
0.95875,-0.14903,-0.20345,-0.13115
0.95637,-0.15485,-0.20806,-0.13448
0.95601,-0.15412,-0.21077,-0.13365
0.95382,-0.16035,-0.21452,-0.13601
0.95397,-0.15763,-0.21602,-0.13577
0.9538,-0.15763,-0.21751,-0.13454
0.95275,-0.15882,-0.21972,-0.13697
0.95266,-0.15726,-0.22116,-0.13712
0.95116,-0.16209,-0.22253,-0.13963
0.95084,-0.16327,-0.22289,-0.13986
0.9504,-0.16535,-0.22424,-0.13825
0.95176,-0.16229,-0.22166,-0.13672
0.95297,-0.15962,-0.21982,-0.13436
0.95149,-0.16689,-0.2201,-0.13556
0.95252,-0.1649,-0.2177,-0.13459
0.95352,-0.16531,-0.21313,-0.13435
0.95461,-0.16467,-0.21071,-0.13118
0.95617,-0.16061,-0.20828,-0.1287
0.95822,-0.15729,-0.20293,-0.1261
0.96001,-0.15215,-0.20066,-0.12235
0.96042,-0.15629,-0.19557,-0.12217
0.9629,-0.15061,-0.19105,-0.11676
0.96408,-0.14987,-0.18616,-0.11589
0.96553,-0.14682,-0.18223,-0.11393
0.96656,-0.14644,-0.17777,-0.11272
0.96862,-0.14464,-0.17034,-0.10884
0.97025,-0.14227,-0.16545,-0.10489
0.97333,-0.13518,-0.15705,-0.098415
0.97485,-0.13236,-0.15216,-0.094838
0.97704,-0.12947,-0.14385,-0.089131
0.98902,-0.046358,-0.13212,-0.047218
0.98958,-0.048922,-0.12676,-0.047553
0.99024,-0.053655,-0.11958,-0.04732
0.98888,-0.074869,-0.11488,-0.057551
0.98818,-0.08957,-0.1085,-0.060841
0.98818,-0.095505,-0.10352,-0.060556
0.98894,-0.095298,-0.096067,-0.060763
0.99046,-0.087771,-0.09052,-0.05567
0.99053,-0.092165,-0.085071,-0.055879
0.99104,-0.094279,-0.076637,-0.055436
0.99108,-0.097452,-0.071905,-0.055571
0.99197,-0.096422,-0.064325,-0.050589
0.99228,-0.097216,-0.060398,-0.047829
0.99414,-0.085478,-0.050944,-0.042188
0.99418,-0.087548,-0.045115,-0.043635
0.99388,-0.094755,-0.040146,-0.040158
0.9944,-0.09199,-0.031784,-0.041134
0.99459,-0.091845,-0.026492,-0.040572
0.99484,-0.091249,-0.020315,-0.039409
0.99506,-0.089909,-0.016281,-0.038823
0.99379,-0.10245,-0.012245,-0.041585
0.99411,-0.10015,-0.0071561,-0.04085
0.99493,-0.093206,-0.0019842,-0.037773
0.99536,-0.088737,0.0021123,-0.037093
0.996,-0.081465,0.0063793,-0.036119
0.99625,-0.077918,0.012733,-0.035497
0.99619,-0.078024,0.013848,-0.036542
0.99651,-0.073267,0.017812,-0.035736
0.99609,-0.077326,0.020171,-0.037655
0.99612,-0.075984,0.023787,-0.037573
0.99615,-0.074841,0.025383,-0.037902
0.99614,-0.074817,0.02522,-0.038327
0.99601,-0.075835,0.025588,-0.039485
0.99606,-0.074529,0.026215,-0.04038
0.99613,-0.073017,0.026603,-0.04095
0.99609,-0.073598,0.025188,-0.041832
0.99603,-0.074844,0.023613,-0.041949
0.99604,-0.074811,0.021348,-0.043119
0.99591,-0.076049,0.019452,-0.044782
0.99592,-0.076758,0.016296,-0.044454
0.9957,-0.079093,0.013472,-0.046365
0.99585,-0.077912,0.0095699,-0.045984
0.99586,-0.078268,0.0071541,-0.045721
0.99559,-0.080764,-0.0009469,-0.047747
0.99531,-0.083916,-0.0047198,-0.047843
0.99499,-0.086337,-0.01008,-0.049381
0.99476,-0.087717,-0.016637,-0.049747
0.99363,-0.096759,-0.022705,-0.053055
0.99386,-0.092493,-0.02956,-0.053035
0.99281,-0.1001,-0.034457,-0.055811
0.9933,-0.093433,-0.040366,-0.054741
0.99333,-0.09113,-0.044834,-0.054648
0.99269,-0.094654,-0.049694,-0.056025
0.99199,-0.096049,-0.058136,-0.057851
0.99137,-0.098849,-0.062947,-0.058671
0.99141,-0.094444,-0.069681,-0.057653
0.99111,-0.093408,-0.074716,-0.058288
0.99039,-0.093755,-0.082432,-0.059532
0.98968,-0.095016,-0.088131,-0.06112
0.98941,-0.093664,-0.092868,-0.060598
0.98816,-0.096216,-0.10181,-0.06261
0.98716,-0.098984,-0.1077,-0.064216
0.98753,-0.087145,-0.11596,-0.061149
0.98569,-0.097858,-0.12039,-0.065894
0.98371,-0.10368,-0.12917,-0.069857
0.98059,-0.12063,-0.13375,-0.077484
0.9755,-0.14464,-0.14085,-0.087429
0.97485,-0.14323,-0.14643,-0.087849
0.97141,-0.15605,-0.15004,-0.097494
0.97057,-0.15554,-0.15595,-0.097415
0.97047,-0.15351,-0.15948,-0.095851
0.96922,-0.15373,-0.16438,-0.099803
0.96855,-0.15632,-0.16687,-0.098156
0.9685,-0.15383,-0.16943,-0.098115
0.96794,-0.15168,-0.17419,-0.098746
0.9658,-0.15984,-0.17633,-0.10287
0.96288,-0.16975,-0.17986,-0.10812
0.9644,-0.16161,-0.18119,-0.1048
0.9616,-0.16991,-0.1863,-0.1084
0.96327,-0.16173,-0.18819,-0.10266
0.96071,-0.17125,-0.18928,-0.10901
0.95994,-0.17217,-0.19151,-0.11046
0.95884,-0.17498,-0.19325,-0.11255
0.96138,-0.16254,-0.19478,-0.10676
0.95813,-0.17447,-0.19641,-0.11387
0.95755,-0.1758,-0.19756,-0.11468
0.95588,-0.18116,-0.19943,-0.11706
0.95636,-0.17861,-0.19953,-0.11686
0.95538,-0.18152,-0.20052,-0.11872
0.95521,-0.18154,-0.20084,-0.11947
0.95509,-0.1818,-0.20092,-0.11993
0.95625,-0.17683,-0.20025,-0.11919
0.9566,-0.17666,-0.19923,-0.11835
0.95486,-0.18397,-0.19946,-0.1209
0.95736,-0.17503,-0.19747,-0.11758
0.95662,-0.17799,-0.19761,-0.11892
0.98427,0.004124,-0.17418,-0.029359
0.98307,-0.020283,-0.17699,-0.042818
0.98187,-0.036488,-0.17903,-0.050377
0.98054,-0.05196,-0.18048,-0.057192
0.98031,-0.053208,-0.18079,-0.058994
0.9805,-0.053125,-0.18035,-0.05723
0.98051,-0.053969,-0.17996,-0.05749
0.97936,-0.061298,-0.18219,-0.06254
0.9803,-0.057065,-0.17992,-0.058181
0.97888,-0.067029,-0.18246,-0.063285
0.98019,-0.057231,-0.18072,-0.05745
0.97999,-0.058401,-0.1813,-0.057834
0.97983,-0.059275,-0.18177,-0.058133
0.97976,-0.058045,-0.18171,-0.060733
0.98019,-0.053923,-0.18145,-0.058243
0.98051,-0.050066,-0.18118,-0.057151
0.98057,-0.049517,-0.18107,-0.056989
0.97996,-0.053567,-0.1825,-0.059161
0.98031,-0.05158,-0.18172,-0.057523
0.9799,-0.054586,-0.18265,-0.058844
0.98033,-0.051117,-0.18186,-0.057222
0.98002,-0.053519,-0.18242,-0.058451
0.98014,-0.052575,-0.18219,-0.057995
0.98003,-0.053132,-0.18245,-0.058614
0.98003,-0.053116,-0.18222,-0.059335
0.98021,-0.052319,-0.18189,-0.058085
0.98035,-0.050567,-0.18169,-0.057863
0.98015,-0.054241,-0.18136,-0.058906
