0.498,-0.1535,0.142,0.8416,6.6875,-48.25,-43.625,0.1,1.79,1.92,0.5797,0.1148,0.4917,0.6395,9.0625,-43.75,10,0.17,2.07,0.53,0.7316,-0.23,-0.6057,-0.2122,-26.125,-3.9375,-7.875,0.27,-0.25,0.01
0.5109,-0.1407,0.132,0.8377,-0.625,-50.688,-33.5,0.17,1.6,1.39,0.5836,0.1286,0.4844,0.639,8.3125,-41.5,18.438,0.22,2.04,0.45,0.7287,-0.2346,-0.6052,-0.2184,-20.188,-2.625,-8.625,0.38,-0.3,0.04
0.5205,-0.127,0.1215,0.8356,0.875,-54,-26.813,0.32,2.04,1.49,0.5844,0.1425,0.4771,0.6407,5.375,-37.625,27.625,0.3,1.89,0.35,0.7271,-0.2365,-0.605,-0.2223,-13.688,-1.5625,-9.0625,0.34,-0.18,0.19
0.5259,-0.1168,0.1124,0.835,-6.625,-53.813,-16,0.82,1.72,1.05,0.5827,0.1566,0.4694,0.6447,5.0625,-35.563,35.625,0.15,1.7,0.45,0.7257,-0.2371,-0.6049,-0.2262,-7.3125,-1,-9,0.24,-0.15,-0.04
0.5302,-0.1017,0.1013,0.8356,-2,-59.438,-2.375,0.39,2.25,1.41,0.5786,0.171,0.4618,0.6503,5.125,-28.25,45.563,0.31,1.82,-0.06,0.7253,-0.2361,-0.605,-0.2287,1.8125,2.875,-7.5,0.22,-0.08,0.05
0.5305,-0.079,0.0881,0.8394,-4.4375,-61.938,7.125,0.15,1.81,0.69,0.571,0.1857,0.4549,0.6577,5.3125,-23.938,53.563,0.22,1.5,0.22,0.7259,-0.2311,-0.6061,-0.2289,13.875,1.625,-8.5,0.18,-0.18,0
0.5269,-0.0594,0.0791,0.8442,7.4375,-63.063,20.375,0.06,1.99,0.12,0.5606,0.2006,0.449,0.6663,6.5,-15.875,62.313,0.27,1.69,0.16,0.7269,-0.2242,-0.6082,-0.2267,24.938,0.1875,-8.8125,0.26,-0.18,0
0.5207,-0.0413,0.0695,0.8499,0.75,-58.75,30.5,-0.01,1.54,0.15,0.5479,0.2139,0.4431,0.6765,2.25,-10.625,64.188,0.26,1.25,0.14,0.7281,-0.2179,-0.6102,-0.2238,29.813,-0.0625,-7.625,0.18,-0.11,0.14
0.5141,-0.028,0.0624,0.855,0.875,-58.188,36.938,-0.28,1.05,-0.09,0.533,0.2251,0.4375,0.6884,-0.0625,-1.375,68.063,-0.07,1.09,-0.08,0.7296,-0.208,-0.614,-0.218,38.5,-4.6875,-6.5625,0.15,-0.03,0.15
0.5032,-0.0101,0.054,0.8625,4.4375,-56.438,43.313,-0.42,0.98,-0.55,0.5167,0.2355,0.4329,0.7001,4.5,2.875,68.188,0.07,1.05,0.05,0.7304,-0.1978,-0.6188,-0.2109,40.813,-7.0625,-5.5625,0.09,0.03,-0.13
0.4866,0.0092,0.0439,0.8724,-0.25,-47.438,49.438,-0.53,0.61,-1.33,0.4991,0.2437,0.4297,0.7119,-0.5625,12.375,65.563,0.09,0.76,0.08,0.7314,-0.1832,-0.6257,-0.1999,46.75,-11.5,-5.1875,0.09,0.02,0.02
0.4714,0.0225,0.0375,0.8808,5.8125,-39,54.625,-0.35,0.28,-1.8,0.4811,0.2482,0.4278,0.7238,1.6875,20.875,60.25,-0.18,0.39,0.04,0.7308,-0.1719,-0.6324,-0.1907,42,-12.188,-4.875,0,0.02,0.04
0.4541,0.0334,0.0349,0.8896,10.875,-22.563,59.625,0.43,0.26,-2.14,0.463,0.2508,0.4272,0.735,0.9375,27.438,57.563,-0.23,0.57,0.24,0.7305,-0.1634,-0.6372,-0.1834,47.75,-12.875,-3.0625,0.21,0.15,-0.04
0.4402,0.0394,0.0306,0.8965,-3.0625,-23.938,63.688,-0.52,-0.24,-1.91,0.4457,0.2499,0.4267,0.7463,-3.875,32.938,50.938,-0.27,0.32,0.31,0.7299,-0.1531,-0.643,-0.1741,43.5,-11.813,-1.625,0.35,0.03,-0.24
0.421,0.0451,0.027,0.9055,-2.5,-13.5,65.5,-0.67,-0.22,-1.83,0.4282,0.247,0.4276,0.7568,-2.8125,39.125,46.438,-0.4,0.29,-0.12,0.7298,-0.1432,-0.6478,-0.1648,38.938,-8.5625,-0.4375,0.04,0.12,-0.18
0.3967,0.049,0.0248,0.9163,3.4375,-6.25,64,-0.85,-0.48,-2.48,0.4103,0.2411,0.4304,0.767,1.6875,46.25,38.938,-0.84,0.14,0.2,0.7299,-0.1318,-0.6528,-0.1541,36.25,-4.625,-0.6875,0.01,-0.24,-0.11
0.3772,0.0488,0.0261,0.9245,-0.125,11.625,66.875,-0.76,-0.12,-2.2,0.3948,0.2336,0.4345,0.775,-2.875,50.688,29.25,-0.26,0.41,0.45,0.7307,-0.1237,-0.6553,-0.1465,33.25,-0.0625,0.875,0.38,0.29,-0.21
0.3557,0.0403,0.0264,0.9333,-10.188,20.25,68.063,-1.38,-1.39,-1.92,0.3806,0.2209,0.4371,0.7844,-14.625,56.625,22.063,-1.05,-0.08,0.24,0.7316,-0.1178,-0.6566,-0.1407,30.125,-8.125,1.1875,0.22,-0.02,-0.03
0.3397,0.0348,0.027,0.9395,-3.5625,24.75,67.125,-0.62,-0.91,-1.38,0.3696,0.2072,0.439,0.7923,-12.438,54.125,12.688,-0.5,0.01,0.48,0.7331,-0.1111,-0.6576,-0.1335,29.188,1.625,3.5625,0.26,0.05,-0.18
0.3183,0.0253,0.0287,0.9472,-1.0625,31.25,65.438,-0.91,-1.63,-1.27,0.3595,0.192,0.4433,0.7983,-4.1875,56.813,6.6875,-0.73,-0.04,0.23,0.7354,-0.1035,-0.658,-0.1246,26.75,7.5,4.75,0.12,-0.03,-0.04
0.2946,0.013,0.0352,0.9549,9.8125,37.563,55.688,-0.87,-1.52,-1.26,0.3518,0.1783,0.4498,0.8013,2.4375,49.25,-3.25,-0.84,0.3,0.85,0.7381,-0.0976,-0.6571,-0.1179,26.188,10.375,4.6875,0.14,-0.04,-0.17
0.2758,-0.0005,0.041,0.9603,1.6875,48.813,49.438,-1.21,-1.8,-1.33,0.3469,0.1637,0.4562,0.8029,-2.5,52.5,-11,-1.03,0.33,0.71,0.7415,-0.0921,-0.6552,-0.1115,23.75,12.188,4.625,0.06,0.01,-0.08
0.2634,-0.0162,0.0468,0.9634,3.5625,52,44.188,-1.29,-2.07,-1.03,0.3448,0.1464,0.4603,0.8049,-10.125,46.563,-22.063,-1,-0.11,0.99,0.7443,-0.0873,-0.6536,-0.1058,21.5,8.6875,5.25,0.22,0.13,-0.15
0.2533,-0.0283,0.0529,0.9655,9.3125,54.75,36.125,-1.34,-2.05,-1.14,0.3466,0.1301,0.4652,0.8041,-4.9375,44.75,-29.438,-1.18,0.13,0.71,0.7466,-0.0847,-0.6519,-0.1021,16.5,11.875,6.125,0.14,0.02,-0.06
0.2449,-0.0463,0.0603,0.9666,6.125,60.875,26.625,-1.33,-2.43,-1.09,0.3496,0.1119,0.4703,0.8026,-1.1875,42.75,-38.875,-1.23,-0.03,0.72,0.7502,-0.0818,-0.6489,-0.0971,10.813,11.813,6.5625,0.22,0.19,0.09
0.2361,-0.0706,0.0734,0.9664,16.25,65.938,12.188,-1.29,-1.97,-0.46,0.3555,0.0953,0.4773,0.798,2.8125,35.563,-46.438,-1.17,0.55,1.17,0.753,-0.0814,-0.6461,-0.0944,3.375,9.1875,7.1875,0.26,0.16,-0.06
0.233,-0.0922,0.0815,0.9647,6.625,69.625,-0.375,-1.6,-2.72,-0.07,0.3647,0.0784,0.4824,0.7925,-1.1875,30.438,-52.813,-1.31,0.51,1.5,0.7552,-0.0826,-0.6436,-0.0932,-3.1875,9.1875,7.3125,0.17,0.26,-0.09
0.2337,-0.1142,0.0897,0.9614,6.5,68.688,-10.938,-1.57,-2.21,1.18,0.3755,0.0622,0.4862,0.7866,-4.125,24.313,-56.75,-1.28,0.63,1.49,0.7565,-0.0847,-0.6417,-0.0934,-9.6875,8.625,8.3125,0.16,0.34,0.07
0.2368,-0.1304,0.0938,0.9582,3.3125,63.125,-21.938,-1.71,-2.66,1.66,0.3891,0.0486,0.4888,0.7794,-0.625,9.9375,-57.875,-1.45,0.8,2.05,0.7577,-0.0895,-0.6395,-0.0948,-16.375,5.875,8.3125,0.21,0.23,-0.01
0.2441,-0.15,0.0991,0.9529,4.25,58,-30.563,-1.84,-2.23,2.09,0.4044,0.0389,0.4893,0.7718,-4.625,-4.8125,-58.188,-1.22,1.07,2.16,0.7588,-0.0983,-0.6364,-0.0984,-23.25,5.75,8.4375,0.13,0.08,-0.05
0.2559,-0.1731,0.1014,0.9457,-2.375,48.125,-41.063,-1.96,-2.72,2.6,0.4224,0.0316,0.4866,0.764,-6.4375,-15.125,-58.875,-1.42,0.85,1.75,0.7595,-0.1069,-0.6334,-0.103,-30.875,7.125,7.375,0.09,0.06,-0.04
0.2704,-0.187,0.1029,0.9388,7.1875,33.125,-54.875,-1.53,-2.44,2.6,0.4413,0.0281,0.4835,0.7554,4,-29.25,-58.063,-1.26,1.08,1.41,0.7593,-0.1168,-0.6308,-0.1089,-35.313,2.875,5.5,0.29,0.05,-0.11
0.2905,-0.1968,0.105,0.9305,13.563,26.375,-67.625,-1.58,-1.74,2.3,0.461,0.0305,0.4823,0.7443,20.063,-40.063,-53.25,-1.11,1.27,1.1,0.7585,-0.1248,-0.6293,-0.1142,-38.375,3.4375,3.5,0.29,-0.01,-0.03
0.309,-0.2014,0.1068,0.9233,20.375,14.875,-78.938,-1.32,-0.89,2.2,0.4811,0.0375,0.4812,0.7318,24.063,-49.563,-49.188,-0.84,1.37,0.89,0.7574,-0.1361,-0.6266,-0.123,-47.313,8.5,1.625,0.01,-0.31,0.05
0.3365,-0.2044,0.1085,0.9128,22.438,1.9375,-85.125,-1.51,-0.44,1.73,0.5005,0.0465,0.4792,0.7195,23.813,-51.625,-44.5,-0.82,1.12,0.47,0.7553,-0.151,-0.6232,-0.1355,-47.438,5.5,-0.625,0.38,0.03,0.11
0.3731,-0.2003,0.1113,0.899,34,-15.375,-88.063,-0.91,0.73,1.31,0.5187,0.058,0.4772,0.707,29.063,-56.313,-37.875,-0.57,1.61,0.63,0.7521,-0.1641,-0.621,-0.1473,-54.938,-2.8125,-3.8125,0.54,-0.13,-0.09
0.4015,-0.1945,0.1105,0.8881,19.313,-22.875,-84.75,-0.79,0.8,1.47,0.5347,0.0705,0.4748,0.6954,28.188,-53.875,-31,-0.39,1.39,0.18,0.7487,-0.1774,-0.6183,-0.16,-56.063,-2.6875,-4.9375,0.52,-0.17,-0.05
0.429,-0.1841,0.1083,0.8777,29.125,-40.813,-81.188,-0.45,1.27,2.37,0.5483,0.0848,0.4728,0.6846,33,-53.563,-19.188,-0.03,1.65,0.29,0.7456,-0.1871,-0.6167,-0.1695,-55,-2.0625,-5.6875,0.28,-0.04,0.26
0.455,-0.1688,0.1024,0.8683,16.875,-52.938,-77.063,-0.12,2.34,4.05,0.5566,0.1045,0.4731,0.6749,53.063,-51,3.5625,-0.21,1.86,0.36,0.7418,-0.2005,-0.6134,-0.1824,-57.188,1.625,-3.0625,0.23,0.03,-0.06
0.4796,-0.147,0.0983,0.8595,41.438,-66.938,-68.75,-0.38,1.7,3.5,0.5601,0.1306,0.4745,0.6664,52.813,-55.25,20.063,0.27,2.68,1.04,0.7379,-0.2148,-0.6089,-0.1964,-46.75,2.75,-3.6875,0.23,-0.29,-0.01
0.4994,-0.118,0.0991,0.8526,46.813,-78.125,-43.375,-0.07,2.89,2.94,0.5599,0.1554,0.4724,0.6627,35.625,-53.5,35.438,0.08,2.68,0.91,0.7356,-0.2222,-0.6063,-0.2049,-29.813,2.9375,-5.3125,0.26,-0.39,0.05
0.5114,-0.092,0.0927,0.8494,16,-78.313,-21.688,-0.17,2.3,1.94,0.556,0.178,0.4659,0.6649,20.188,-53.375,46.688,0.06,2.39,0.85,0.7341,-0.2271,-0.6042,-0.2111,-19.75,3.0625,-6.5625,0.26,-0.34,-0.05
0.517,-0.0682,0.0822,0.8493,7.875,-77.313,-5.3125,0.04,2.05,1.63,0.551,0.1997,0.4566,0.6693,10.563,-45.75,55.125,0.15,2.2,0.19,0.7334,-0.2288,-0.6031,-0.2145,-12.125,2.9375,-7.75,0.11,-0.22,0.09
0.5187,-0.0508,0.0731,0.8503,4.625,-78.938,1.25,-0.22,1.84,0.69,0.5433,0.2203,0.4468,0.6758,11.25,-39.188,61.563,0.15,1.59,-0.39,0.7327,-0.2287,-0.603,-0.2175,0.9375,-1.0625,-9,0.09,-0.27,0.22
0.5159,-0.02,0.0587,0.8544,12,-80.375,7,-0.05,1.59,-0.62,0.5328,0.2399,0.4391,0.6824,15.563,-30.5,63.75,0.31,1.26,-0.17,0.7315,-0.2241,-0.6061,-0.2174,11,-6.5625,-11.125,0.13,-0.38,0.09
0.5121,0.0027,0.0486,0.8575,3.125,-68.625,20.188,-0.1,1.96,-1.28,0.5184,0.2567,0.4331,0.6912,10.813,-21.188,66.25,0.24,1.55,-0.04,0.7309,-0.2184,-0.6097,-0.2153,21.438,-8.125,-9.875,0.15,-0.3,0.11
0.5049,0.0211,0.0361,0.8622,-6.8125,-63.188,29.938,-0.34,1.42,-1.48,0.5048,0.2695,0.4249,0.7014,-5.875,-7.8125,65.563,-0.05,1.17,-0.52,0.73,-0.2111,-0.6149,-0.2105,31.125,-13.188,-8.3125,0.12,-0.29,0.23
0.4951,0.0386,0.0258,0.8676,6.0625,-51.75,37.125,-0.97,1.23,-1.6,0.491,0.2783,0.4168,0.7126,-5.4375,-3.1875,60.938,0.47,0.93,-0.07,0.7288,-0.2053,-0.6198,-0.2061,28.563,-13,-7.0625,0.3,-0.25,0.04
0.4863,0.0497,0.0187,0.8722,-6.4375,-45.125,43.75,-0.79,1.43,-1.48,0.476,0.2846,0.4102,0.724,-7.125,7,61.5,0.06,0.84,-0.22,0.7276,-0.1968,-0.6261,-0.1995,35.125,-16.875,-5.9375,0.19,-0.11,0.08
0.4689,0.0635,0.0049,0.8809,-10.688,-40.438,49.125,-0.46,0.33,-2.1,0.4598,0.2873,0.4051,0.7362,-6.25,18.25,55.313,-0.06,0.5,-0.29,0.7261,-0.1848,-0.6346,-0.1898,41.188,-19.563,-6.375,0.18,0.02,-0.03
0.453,0.073,-0.0005,0.8885,-3.1875,-25,55.625,0.05,0.79,-2.27,0.4437,0.2883,0.4028,0.7468,-4.5,24.25,50.813,-0.18,0.74,0.04,0.7249,-0.1747,-0.641,-0.1819,41,-15.313,-5.625,0.09,-0.02,-0.05
0.4352,0.0776,-0.007,0.8969,-6.875,-13.25,62.75,-0.47,0.61,-2.71,0.4288,0.2849,0.3998,0.7584,-17.625,35.063,42.938,-0.36,0.25,0.01,0.7241,-0.1648,-0.647,-0.1734,38.313,-11.063,-3.3125,0.06,-0.08,-0.13
0.4152,0.0762,-0.0132,0.9064,-18.188,2.9375,68.625,-0.73,0.14,-2.56,0.4151,0.2769,0.3966,0.7706,-19.625,43,38.25,-0.52,0.07,-0.39,0.7239,-0.1549,-0.6518,-0.1646,41.188,-10.313,-2.1875,0.16,0.14,-0.08
0.3939,0.0729,-0.0175,0.9161,-8.375,4.375,70.125,-0.84,-0.64,-2.73,0.4026,0.267,0.3954,0.7812,-13,45.938,26.938,-0.57,-0.42,-0.1,0.7239,-0.1484,-0.6548,-0.1585,33.688,-5.8125,-0.625,0.31,-0.15,-0.24
0.3718,0.0689,-0.0162,0.9256,4.5625,14.563,71.063,-0.76,-0.68,-2.42,0.3895,0.2566,0.3997,0.7891,4.6875,51.625,22.5,-0.63,0.18,-0.14,0.7255,-0.1378,-0.6577,-0.1484,35.375,-3.125,1.375,0.27,0.08,-0.12
0.3499,0.0611,-0.0119,0.9347,12.375,28.063,69,-0.77,-0.96,-2.16,0.3771,0.2447,0.407,0.7951,6.375,57.563,12.25,-0.57,0,0.03,0.7276,-0.1301,-0.6586,-0.1409,32.25,5.9375,2.5625,0.36,0.2,-0.22
0.3288,0.0529,-0.004,0.9429,19.938,32.375,63.5,-1.04,-1.03,-1.57,0.3665,0.2304,0.4163,0.7996,8.4375,59.438,4.5,-0.9,0.15,0.4,0.7302,-0.1234,-0.6586,-0.1338,28.063,6,4.0625,0.31,0.06,-0.15
0.309,0.0433,0.0056,0.9501,20.438,40.5,60.125,-0.96,-1.03,-1.52,0.3581,0.2157,0.4259,0.8024,9.0625,55.875,-5.0625,-0.64,0.41,0.96,0.7322,-0.1189,-0.6582,-0.1287,26.063,8.375,4.9375,0.32,0.11,-0.15
0.2944,0.0315,0.011,0.9551,11.625,50.313,59.125,-1.04,-1.2,-1.28,0.3521,0.1993,0.4346,0.8046,0.25,58.875,-12.375,-1.02,0.35,0.61,0.7352,-0.1134,-0.657,-0.1224,23.938,10.25,5.25,0.18,0.25,-0.09
0.2717,0.0104,0.0212,0.9621,9.75,56.875,52.438,-1.45,-1.75,-1.06,0.349,0.18,0.4416,0.8067,-5.1875,56.313,-23.25,-1.06,-0.26,0.69,0.7389,-0.1078,-0.655,-0.1156,19,9.875,5.5625,0.23,0.27,0
0.256,-0.0065,0.0321,0.9661,20.438,58.25,42.625,-1.36,-1.96,-0.48,0.348,0.1616,0.4503,0.8062,6.8125,52.5,-28.688,-1.35,0.17,0.87,0.7418,-0.1049,-0.6529,-0.1114,12.813,8.5,6.375,0.18,0.19,0
0.2434,-0.0243,0.0443,0.9686,20.188,64.125,33.313,-1.59,-2.08,-0.44,0.3499,0.1449,0.4604,0.8029,12.75,45.375,-37.438,-1.16,0.37,1.42,0.7445,-0.1032,-0.6507,-0.1081,8.625,11.875,6.625,0.31,0.12,-0.11
0.232,-0.0432,0.0576,0.97,26.188,66.125,23.813,-1.3,-2.06,-0.13,0.3538,0.1282,0.4704,0.7982,6.6875,40.188,-43.625,-1.39,1.11,1.54,0.7467,-0.1027,-0.6486,-0.1064,5.0625,10.125,5.8125,0.11,0.12,-0.02
0.2266,-0.0588,0.0662,0.97,9.875,69.438,15.188,-1.31,-1.68,0.24,0.3605,0.1102,0.4754,0.7949,-10.313,36.688,-47.125,-1.03,1.02,1.32,0.7488,-0.1031,-0.6463,-0.1049,0.375,7.625,5.75,0.21,0.18,0.02
0.2238,-0.0878,0.0729,0.968,-1.9375,69.563,1.0625,-1.54,-2.79,0.65,0.3698,0.091,0.4767,0.7923,-16.563,29.5,-54.313,-1.27,0.01,1.26,0.7504,-0.1052,-0.6441,-0.1049,-5.5625,5.5625,5.0625,0.27,0.21,0
0.2261,-0.1082,0.082,0.9646,16.188,63,-15.313,-1.65,-2.12,1.28,0.3814,0.0761,0.4803,0.7862,3.5,16.438,-55.313,-1.49,0.71,1.59,0.7515,-0.1087,-0.6419,-0.1067,-12.5,7,5.0625,0.24,0.15,-0.05
0.2333,-0.1281,0.0891,0.9598,9.125,59.938,-29.188,-1.67,-2.55,1.42,0.3957,0.0655,0.4843,0.7775,5.6875,7.1875,-58.938,-1.21,0.55,1.46,0.7524,-0.1138,-0.6394,-0.1097,-18.375,7.3125,4,0.15,0.09,0.08
0.2438,-0.1454,0.0972,0.9539,19.438,51.125,-40.063,-1.71,-1.85,1.46,0.412,0.0554,0.4866,0.7684,7.375,-4.3125,-59.313,-1.4,1.24,1.59,0.7533,-0.1185,-0.637,-0.113,-23.625,9.25,3.25,0.18,0.03,-0.04
0.2542,-0.1572,0.1019,0.9489,11.25,45.25,-48.188,-1.76,-1.74,1.4,0.4293,0.0484,0.4863,0.7595,-2.75,-13.313,-61.563,-1.05,0.78,1.26,0.7534,-0.1251,-0.6346,-0.1181,-26.875,4.0625,1.5625,0.3,0,-0.04
0.2757,-0.1778,0.1033,0.939,14.188,39.375,-57.813,-1.49,-1.46,1.6,0.4479,0.0433,0.4855,0.7495,7.875,-21.125,-60.063,-1.13,0.82,0.92,0.7534,-0.1346,-0.6312,-0.1263,-31.875,6.8125,0.625,0.13,-0.01,-0.05
0.298,-0.1882,0.1083,0.9296,21.75,26.375,-70.625,-1.21,-1.12,1.63,0.4667,0.0427,0.486,0.7377,19.125,-30.063,-57.5,-0.87,0.88,0.95,0.7532,-0.1432,-0.6279,-0.134,-36.313,9.5,0.5625,0.4,-0.05,-0.14
0.322,-0.1949,0.1138,0.9194,28.25,17.375,-78,-1.22,-0.49,1.73,0.4856,0.0461,0.4875,0.7242,28.438,-38.188,-52.25,-0.88,1.15,0.96,0.7529,-0.1526,-0.6241,-0.1426,-40.188,7.6875,-0.375,0.15,-0.18,-0.1
0.3483,-0.1982,0.1187,0.9084,31.313,5.8125,-81.313,-1.31,-0.46,1.88,0.5038,0.0527,0.4888,0.7102,32.438,-41.188,-47.625,-0.77,1.29,0.79,0.7521,-0.1605,-0.6215,-0.1495,-42.813,4.875,-0.8125,0.32,-0.12,0.04
0.3763,-0.1956,0.1235,0.8972,37.625,-8.625,-84.375,-0.84,0.07,2.41,0.521,0.0625,0.4896,0.6964,36.063,-49.875,-40,-0.35,1.58,0.97,0.751,-0.1718,-0.6172,-0.1597,-49.438,5.9375,-0.5,0.17,0.09,0.04
0.4045,-0.1893,0.1249,0.8859,30.188,-20.875,-84.438,-0.62,1.03,4.05,0.536,0.0778,0.4905,0.6826,43.75,-55.688,-24.188,-0.23,1.94,0.95,0.7481,-0.1891,-0.6118,-0.1743,-56.938,4.4375,1.3125,0.47,0.24,0.17
0.431,-0.181,0.119,0.876,14.188,-40,-82.25,-0.85,0.2,3.17,0.548,0.0972,0.491,0.6702,49.938,-60.438,-11.375,-0.25,2.23,0.46,0.7446,-0.2033,-0.6079,-0.1861,-55.875,1.5,-0.25,0.34,-0.2,0.04
0.459,-0.1613,0.1177,0.8657,54.813,-66.063,-76.688,-0.24,2.58,3.08,0.5573,0.1203,0.4908,0.6589,51.563,-63.75,2.0625,0.2,2.62,0.85,0.7407,-0.2166,-0.6044,-0.198,-54.625,2,-3.25,0.27,-0.3,-0.37
0.4821,-0.1365,0.1157,0.8577,35.313,-71.625,-62,0.26,3.32,2.24,0.5627,0.1464,0.4899,0.6496,48.25,-62.625,18.5,0.53,3.26,0.68,0.7388,-0.2245,-0.601,-0.2061,-43.938,6.5625,-4,0.34,-0.23,-0.01
0.4988,-0.1165,0.1055,0.8524,7.4375,-69.5,-47.125,0.17,3.15,1.85,0.5643,0.1684,0.4847,0.6467,18.813,-49.75,30.25,0.36,2.55,0.17,0.7361,-0.2318,-0.5986,-0.2146,-27.125,-0.0625,-6.875,0.13,-0.27,0.06
0.5106,-0.0969,0.093,0.8492,3.1875,-70.063,-30.813,0.38,3.41,1.4,0.5634,0.1862,0.476,0.6492,6.625,-43.813,40,0.56,1.78,-0.05,0.7336,-0.2358,-0.5978,-0.2211,-15.5,-1.5,-7.0625,0.26,-0.19,0.13
0.5168,-0.0768,0.0807,0.8488,2.4375,-69.5,-9.5,0.19,2.93,0.7,0.5579,0.2034,0.4675,0.6548,8.625,-35.625,52.438,0.3,1.72,-0.08,0.7325,-0.2358,-0.5982,-0.2233,-2.6875,-0.75,-7.125,0.23,-0.27,-0.03
0.5171,-0.0567,0.0705,0.8511,6.1875,-66.063,7.6875,-0.01,2.7,-0.08,0.5492,0.2203,0.4603,0.6619,9.875,-26.063,57.5,0.24,1.89,0.13,0.7322,-0.2328,-0.6001,-0.2225,11.063,-3.625,-7.3125,0.18,-0.4,-0.04
0.5123,-0.0373,0.0609,0.8558,1.5625,-61.313,23.125,0.17,2.4,-0.4,0.5389,0.2333,0.451,0.6721,-12.688,-14.188,61.813,0.37,1.7,-0.3,0.7321,-0.2283,-0.603,-0.2198,25.75,-8.5625,-8.375,0.19,-0.24,0.26
0.5042,-0.0206,0.0504,0.8619,-3.375,-56.75,32.938,0.04,2.44,-0.33,0.5265,0.2433,0.442,0.6843,-6.4375,-6.1875,65.875,-0.01,1.29,-0.18,0.7317,-0.2206,-0.6082,-0.2148,33.313,-13.688,-7.6875,0.22,-0.16,0.16
0.4932,-0.0053,0.0393,0.869,-6.75,-54.063,40.938,0,1.29,-0.61,0.5126,0.2518,0.4338,0.6968,-10.313,1.8125,64.375,0.42,0.89,-0.24,0.7304,-0.2088,-0.6168,-0.2059,36.375,-16.563,-6.875,0.17,-0.14,0.26
0.4786,0.0106,0.0301,0.8774,-7.375,-50.313,49.5,-0.02,1.43,-1.17,0.4965,0.2596,0.4276,0.7094,-5.9375,3.75,67.75,0.25,1.49,-0.05,0.7292,-0.1987,-0.6244,-0.1974,44.813,-20.313,-6,0.21,0.06,0.12
0.4633,0.0234,0.0198,0.8857,-1.375,-45.5,52.875,-0.23,0.72,-1.52,0.4785,0.2633,0.4227,0.7232,-7.0625,20.125,60.625,-0.05,0.48,0.02,0.7267,-0.1895,-0.6324,-0.1897,35.25,-18.75,-6.6875,0.2,-0.22,0
0.4464,0.0355,0.0138,0.894,-2,-35.813,59.75,-0.35,0.9,-1.95,0.4609,0.2654,0.4199,0.7354,-4.5,23.438,60.375,-0.18,1.07,0.01,0.7258,-0.1815,-0.6376,-0.1837,38.563,-15.438,-7.0625,0.01,0.02,0.1
0.4276,0.0435,0.0062,0.903,-8.625,-29.188,63.5,-0.26,0.5,-2.27,0.4434,0.2647,0.4164,0.7482,-14.563,32.25,53,-0.3,0.6,0.04,0.7236,-0.1716,-0.645,-0.1759,39.688,-19.688,-7.4375,0.09,0.06,0.01
0.4075,0.0482,-0.0007,0.9119,-9.0625,-18.375,66.938,-0.79,0.36,-2.03,0.4269,0.2601,0.4134,0.761,-13.313,39.313,48.188,-0.34,0.57,-0.36,0.7214,-0.1595,-0.653,-0.1666,36.813,-14.688,-6.1875,0.25,-0.05,-0.07
0.3854,0.0496,-0.0068,0.9214,-11,-6.25,68,-0.82,0.06,-2.13,0.4103,0.2535,0.4121,0.773,-15.188,44.063,43.063,-0.46,-0.03,-0.2,0.7203,-0.1505,-0.6581,-0.1594,35.5,-10.875,-4.5,0.15,-0.05,-0.04
0.3642,0.0493,-0.0104,0.9299,-4.0625,0.1875,68.125,-1,0.02,-2.44,0.3939,0.2447,0.4127,0.784,-7.1875,51.438,37.438,-0.83,-0.13,-0.31,0.7198,-0.1417,-0.6623,-0.1519,33.625,-7.8125,-2.5625,0.05,-0.02,-0.03
0.3425,0.0464,-0.0099,0.9383,5.8125,12.188,69.188,-0.03,-0.48,-2.91,0.3784,0.2336,0.4161,0.7932,-2.25,56.375,29,-0.37,-0.22,-0.12,0.7199,-0.136,-0.6646,-0.1468,32.25,-3.3125,-0.875,0.47,0.15,-0.06
0.3204,0.0406,-0.0055,0.9464,6.6875,16.813,68.625,-0.9,-0.29,-2.46,0.3644,0.2191,0.4229,0.8002,-0.375,57.688,19,-0.62,-0.23,0.02,0.7206,-0.129,-0.6666,-0.14,28.25,-3.8125,0.375,0.08,-0.08,0.08
0.2979,0.0323,-0.0009,0.954,10.188,33.563,69.875,-0.98,-0.89,-2.36,0.3533,0.203,0.4296,0.8058,0.5,62.75,9.5625,-0.62,-0.17,0.05,0.7229,-0.1212,-0.6673,-0.132,26.625,0,2.6875,0.2,-0.09,0.04
0.2762,0.0211,0.0049,0.9608,7,39.688,67.25,-1.18,-1.46,-2.21,0.3438,0.1855,0.4358,0.8109,-6.25,59.125,-2.25,-0.84,-0.06,0.66,0.7255,-0.1155,-0.6667,-0.1255,25.938,6.25,3.75,0.14,-0.02,0.05
0.2546,0.007,0.0113,0.967,8.375,48.375,62.688,-1.19,-1.76,-1.99,0.3375,0.1671,0.4421,0.8141,-2.875,61.5,-13.313,-0.9,-0.13,0.77,0.7284,-0.1102,-0.6656,-0.1194,24.188,7.3125,4.25,0.15,0.04,0.02
0.238,-0.0102,0.0184,0.9711,7.9375,59.625,54.375,-1.32,-2.29,-1.31,0.335,0.1476,0.4487,0.8153,-4.625,53.938,-25.813,-0.89,0.25,1.13,0.7304,-0.1068,-0.6647,-0.1153,21.063,7.625,4.125,0.23,0.1,0.06
